@0	0111001101100011
@1	1010000100010100
@2	0010110111101001
@3	1000000000000001
@4	0111111111111111
@5	1000000000000001
@6	0111001111001100
@7	1011100000101100
@8	1000000000000001
@9	1101010101001010
@A	1000000000000001
@B	0001001100011110
@C	1000000000000001
@D	1100011010101111
@E	0111111111111111
@F	1000000000000001
@10	1000000000000001
@11	0100111100001011
@12	0111111111111111
@13	0111111111111111
@14	0111111111111111
@15	0111000010110000
@16	0111111111111111
@17	1111011001011000
@18	1000101101000100
@19	0010000111111101
@1A	0010101110001000
@1B	1110001011011110
@1C	1000000000000001
@1D	1000000000000001
@1E	0101001100110101
@1F	1000000000000001
@20	0111111111111111
@21	0001101100001011
@22	1101011100100000
@23	0101011011010000
@24	1111011000101100
@25	1011110110110001
@26	1100101110010001
@27	0011101010110011
@28	1000000000000001
@29	1000000000000001
@2A	0110110111110101
@2B	0111111111111111
@2C	0111111111111111
@2D	0111111111111111
@2E	1000000000000001
@2F	0111111111111111
@30	0111111111111111
@31	1001010110100010
@32	0010111111011001
@33	1110010110011000
@34	0001000101011010
@35	1000000000000001
@36	0111111111111111
@37	1111111110010000
@38	1000000000000001
@39	1000000000000001
@3A	1000000000000001
@3B	0000010000010000
@3C	1000001111101100
@3D	1100111011101111
@3E	0000001111101000
@3F	0000011101110110
@40	1000000000000001
@41	0111111111111111
@42	1000000000000001
@43	0101101111101010
@44	1001001011111011
@45	1000000000000001
@46	0000101001100101
@47	1000000000000001
@48	1001111110101010
@49	1100011100101010
@4A	0000101010010100
@4B	0001111001100111
@4C	1011111011110100
@4D	1110101000001011
@4E	1001100111100001
@4F	0111111111111111
@50	1100111001110100
@51	0001001111001100
@52	0111111111111111
@53	0111111111111111
@54	0111100000011010
@55	0111111111111111
@56	0111001011011101
@57	1010100001101011
@58	1010010001101100
@59	0111000100011100
@5A	0111111111111111
@5B	1000000000000001
@5C	1000000000000001
@5D	1000000000000001
@5E	0001101100010000
@5F	1000000000000001
@60	1000000000000001
@61	1011100110111111
@62	0101101011101011
@63	1011101010010100
@64	1101001001110110
@65	0111001111011000
@66	1000000000000001
@67	0011010000111011
@68	0110111011010110
@69	0111111111111111
@6A	0101001011101001
@6B	1100111011010011
@6C	1110101110110000
@6D	0101100100111001
@6E	0111111111111111
@6F	0001010000001010
@70	0000000100110001
@71	1000000000000001
@72	0111111111111111
@73	1000000000000001
@74	1001110111011101
@75	0111111111111111
@76	0000010110010101
@77	0111111111111111
@78	0010010110101001
@79	0111111111111111
@7A	0111111111111111
@7B	0111010010001010
@7C	1110110000110100
@7D	1110100101110101
@7E	0111111111111111
@7F	1010010000111000
@80	0111111111111111
@81	1000101011011100
@82	1111001000111101
@83	1000000000000001
@84	1101010011000101
@85	1000000000000001
@86	0111111111111111
@87	0111111111111111
@88	1000001101000110
@89	1001111011111010
@8A	0101011000110111
@8B	1001010111011100
@8C	1000000000000001
@8D	1101110111110101
@8E	1101011110010001
@8F	1101011010110110
@90	0111000101111100
@91	0111111111111111
@92	1000000000000001
@93	0100110111001011
@94	1000000000000001
@95	1000000001101010
@96	1000000000000001
@97	0111111111111111
@98	1000000000000001
@99	1010000011100101
@9A	0001001010001010
@9B	1000000000000001
@9C	1000000000000001
@9D	0001000010100100
@9E	0000000010111001
@9F	1010010001111001
@A0	1000000000000001
@A1	0111111111111111
@A2	0111111111111111
@A3	0111111111111111
@A4	0111111111111111
@A5	0111111111111111
@A6	0111111111111111
@A7	1001111111000100
@A8	0011101011111111
@A9	0111111111111111
@AA	1000000000000001
@AB	1100011100111101
@AC	0000101110101001
@AD	0100101001111011
@AE	0000110000110111
@AF	0111111111111111
@B0	0011001010001111
@B1	1111110011110100
@B2	1011110000011001
@B3	1000000000000001
@B4	0111111111111111
@B5	1000000000000001
@B6	0010000100111000
@B7	1000000000000001
@B8	1000000000000001
@B9	0010011101101011
@BA	1000000000000001
@BB	0011001100110110
@BC	1000000000000001
@BD	1101001000000110
@BE	1000000000000001
@BF	0001001010101110
@C0	1000000000000001
@C1	1111001010000001
@C2	1000000000000001
@C3	0111000101100111
@C4	0100001011110000
@C5	1000000000000001
@C6	1011110001000111
@C7	1100010110100101
@C8	0111001111011000
@C9	1000001000111101
@CA	0110011001011010
@CB	1000010100100001
@CC	0111111111111111
@CD	0101111101111110
@CE	1111010111010011
@CF	1000110100111010
@D0	1101111001010111
@D1	0111111111111111
@D2	0001100111110111
@D3	0111111111111111
@D4	1010110010110110
@D5	0111000100101011
@D6	1000000000000001
@D7	1110101100001001
@D8	1011000110010100
@D9	0111111111111111
@DA	0111111111111111
@DB	1110000001011110
@DC	0001110000110010
@DD	1110000000101000
@DE	1000111111001111
@DF	0010100010100110
@E0	0111000010011101
@E1	0111111111111111
@E2	0011010001101110
@E3	0011110100101100
@E4	1000000000000001
@E5	0000011000111111
@E6	1011100011011010
@E7	1001101111000010
@E8	1000000000000001
@E9	0011011001001101
@EA	1110111111000111
@EB	1011011011110011
@EC	1000000000000001
@ED	1000000000000001
@EE	0010100101100101
@EF	0110101101000011
@F0	1000000000000001
@F1	1000000000000001
@F2	1110001011011000
@F3	0010111101111100
@F4	0100010100001100
@F5	0111111111111111
@F6	0111111000110010
@F7	1100010011101010
@F8	0111111111111111
@F9	0000100111010111
@FA	0010011000011101
@FB	0011101110011100
@FC	0111111111111111
@FD	1110111101010111
@FE	1111111011100111
@FF	1000000000000001
